        Period [sec]	     Acc./Damp.=5.0%	  PS-Acc./Damp.=5.0%	  PS-Vel./Damp.=5.0%	
               5.870	             0.01990	             0.01872	            17.16097	
               5.880	             0.01984	             0.01866	            17.13266	
               5.890	             0.01978	             0.01860	            17.10419	
               5.900	             0.01971	             0.01854	            17.07555	
               5.910	             0.01965	             0.01847	            17.04675	
               5.920	             0.01959	             0.01841	            17.01779	
               5.930	             0.01953	             0.01835	            16.98868	
               5.940	             0.01946	             0.01829	            16.95942	
               5.950	             0.01940	             0.01822	            16.93001	
               5.960	             0.01934	             0.01816	            16.90047	
               5.970	             0.01928	             0.01810	            16.87078	
               5.980	             0.01922	             0.01804	            16.84095	
               5.990	             0.01915	             0.01798	            16.81099	
               6.000	             0.01909	             0.01791	            16.78090	
               6.010	             0.01903	             0.01785	            16.75069	
               6.020	             0.01897	             0.01779	            16.72035	
               6.030	             0.01891	             0.01773	            16.68989	
               6.040	             0.01885	             0.01767	            16.65932	
               6.050	             0.01879	             0.01760	            16.62863	
               6.060	             0.01872	             0.01754	            16.59782	
               6.070	             0.01866	             0.01748	            16.56691	
               6.080	             0.01860	             0.01742	            16.53590	
               6.090	             0.01854	             0.01736	            16.50478	
               6.100	             0.01848	             0.01730	            16.47357	
               6.110	             0.01842	             0.01724	            16.44225	
               6.120	             0.01836	             0.01717	            16.41085	
               6.130	             0.01830	             0.01711	            16.37935	
               6.140	             0.01824	             0.01705	            16.34777	
               6.150	             0.01818	             0.01699	            16.31610	
               6.160	             0.01812	             0.01693	            16.28435	
               6.170	             0.01805	             0.01687	            16.25251	
               6.180	             0.01799	             0.01681	            16.22061	
               6.190	             0.01793	             0.01675	            16.18862	
               6.200	             0.01787	             0.01669	            16.15657	
               6.210	             0.01781	             0.01663	            16.12445	
               6.220	             0.01776	             0.01657	            16.09226	
               6.230	             0.01770	             0.01651	            16.06000	
               6.240	             0.01764	             0.01645	            16.02769	
               6.250	             0.01758	             0.01639	            15.99532	
               6.260	             0.01752	             0.01633	            15.96289	
               6.270	             0.01746	             0.01627	            15.93040	
               6.280	             0.01740	             0.01621	            15.89787	
               6.290	             0.01734	             0.01616	            15.86528	
               6.300	             0.01728	             0.01610	            15.83265	
               6.310	             0.01722	             0.01604	            15.79997	
               6.320	             0.01717	             0.01598	            15.76725	
               6.330	             0.01711	             0.01592	            15.73450	
               6.340	             0.01705	             0.01586	            15.70170	
               6.350	             0.01699	             0.01580	            15.66887	
               6.360	             0.01693	             0.01575	            15.63600	
               6.370	             0.01688	             0.01569	            15.60310	
               6.380	             0.01682	             0.01563	            15.57018	
               6.390	             0.01676	             0.01557	            15.53722	
               6.400	             0.01670	             0.01552	            15.50424	
               6.410	             0.01665	             0.01546	            15.47124	
               6.420	             0.01659	             0.01540	            15.43822	
               6.430	             0.01653	             0.01534	            15.40517	
               6.440	             0.01648	             0.01529	            15.37211	
               6.450	             0.01642	             0.01523	            15.33904	
               6.460	             0.01636	             0.01518	            15.30595	
               6.470	             0.01631	             0.01512	            15.27285	
               6.480	             0.01625	             0.01506	            15.23974	
               6.490	             0.01620	             0.01501	            15.20662	
               6.500	             0.01614	             0.01495	            15.17349	
               6.510	             0.01608	             0.01490	            15.14037	
               6.520	             0.01603	             0.01484	            15.10723	
               6.530	             0.01597	             0.01479	            15.07410	
               6.540	             0.01592	             0.01473	            15.04097	
               6.550	             0.01586	             0.01468	            15.00784	
               6.560	             0.01581	             0.01462	            14.97471	
               6.570	             0.01575	             0.01457	            14.94159	
               6.580	             0.01570	             0.01451	            14.90848	
               6.590	             0.01565	             0.01446	            14.87538	
               6.600	             0.01559	             0.01440	            14.84228	
               6.610	             0.01554	             0.01435	            14.80920	
               6.620	             0.01548	             0.01430	            14.77613	
               6.630	             0.01543	             0.01424	            14.74308	
               6.640	             0.01538	             0.01419	            14.71004	
               6.650	             0.01532	             0.01414	            14.67713	
               6.660	             0.01527	             0.01408	            14.64439	
               6.670	             0.01522	             0.01403	            14.61166	
               6.680	             0.01517	             0.01398	            14.57896	
               6.690	             0.01511	             0.01393	            14.54628	
               6.700	             0.01506	             0.01387	            14.51362	
               6.710	             0.01501	             0.01382	            14.48098	
               6.720	             0.01496	             0.01377	            14.44836	
               6.730	             0.01491	             0.01372	            14.41577	
               6.740	             0.01485	             0.01367	            14.38321	
               6.750	             0.01480	             0.01362	            14.35067	
               6.760	             0.01475	             0.01357	            14.31817	
               6.770	             0.01470	             0.01352	            14.28569	
               6.780	             0.01465	             0.01346	            14.25325	
               6.790	             0.01460	             0.01341	            14.22084	
               6.800	             0.01455	             0.01336	            14.18846	
               6.810	             0.01450	             0.01331	            14.15611	
               6.820	             0.01445	             0.01326	            14.12381	
               6.830	             0.01440	             0.01321	            14.09154	
               6.840	             0.01435	             0.01316	            14.05930	
               6.850	             0.01430	             0.01312	            14.02711	
               6.860	             0.01425	             0.01307	            13.99496	
               6.870	             0.01420	             0.01302	            13.96285	
               6.880	             0.01415	             0.01297	            13.93078	
               6.890	             0.01410	             0.01292	            13.89875	
               6.900	             0.01405	             0.01287	            13.86677	
               6.910	             0.01400	             0.01282	            13.83483	
               6.920	             0.01396	             0.01278	            13.80293	
               6.930	             0.01391	             0.01273	            13.77109	
               6.940	             0.01386	             0.01268	            13.73929	
               6.950	             0.01381	             0.01263	            13.70754	
               6.960	             0.01376	             0.01259	            13.67584	
               6.970	             0.01372	             0.01254	            13.64419	
               6.980	             0.01367	             0.01249	            13.61259	
               6.990	             0.01362	             0.01244	            13.58104	
               7.000	             0.01358	             0.01240	            13.54954	
