        Period [sec]	     Acc./Damp.=5.0%	  PS-Acc./Damp.=5.0%	  PS-Vel./Damp.=5.0%	
               5.870	             0.01030	             0.00995	             9.11539	
               5.880	             0.01025	             0.00990	             9.08898	
               5.890	             0.01021	             0.00985	             9.06244	
               5.900	             0.01016	             0.00981	             9.03576	
               5.910	             0.01012	             0.00976	             9.00897	
               5.920	             0.01007	             0.00972	             8.98227	
               5.930	             0.01002	             0.00967	             8.95546	
               5.940	             0.00998	             0.00963	             8.92853	
               5.950	             0.00993	             0.00958	             8.90150	
               5.960	             0.00989	             0.00954	             8.87437	
               5.970	             0.00984	             0.00949	             8.84714	
               5.980	             0.00980	             0.00945	             8.81981	
               5.990	             0.00975	             0.00940	             8.79247	
               6.000	             0.00971	             0.00936	             8.76516	
               6.010	             0.00966	             0.00931	             8.73777	
               6.020	             0.00962	             0.00927	             8.71030	
               6.030	             0.00957	             0.00922	             8.68275	
               6.040	             0.00953	             0.00918	             8.65513	
               6.050	             0.00948	             0.00913	             8.62744	
               6.060	             0.00944	             0.00909	             8.59968	
               6.070	             0.00940	             0.00904	             8.57197	
               6.080	             0.00935	             0.00900	             8.54427	
               6.090	             0.00931	             0.00896	             8.51652	
               6.100	             0.00926	             0.00891	             8.48871	
               6.110	             0.00922	             0.00887	             8.46085	
               6.120	             0.00918	             0.00883	             8.43294	
               6.130	             0.00913	             0.00879	             8.41397	
               6.140	             0.00909	             0.00876	             8.39878	
               6.150	             0.00905	             0.00873	             8.38340	
               6.160	             0.00900	             0.00870	             8.36793	
               6.170	             0.00896	             0.00867	             8.35239	
               6.180	             0.00892	             0.00864	             8.33668	
               6.190	             0.00887	             0.00861	             8.32098	
               6.200	             0.00883	             0.00858	             8.30511	
               6.210	             0.00879	             0.00855	             8.28926	
               6.220	             0.00874	             0.00852	             8.27325	
               6.230	             0.00870	             0.00849	             8.25726	
               6.240	             0.00866	             0.00846	             8.24112	
               6.250	             0.00862	             0.00843	             8.22501	
               6.260	             0.00858	             0.00840	             8.20876	
               6.270	             0.00853	             0.00837	             8.19254	
               6.280	             0.00849	             0.00834	             8.17619	
               6.290	             0.00845	             0.00831	             8.15987	
               6.300	             0.00841	             0.00828	             8.14342	
               6.310	             0.00838	             0.00825	             8.12700	
               6.320	             0.00835	             0.00822	             8.11045	
               6.330	             0.00832	             0.00819	             8.09393	
               6.340	             0.00829	             0.00816	             8.07728	
               6.350	             0.00826	             0.00813	             8.06068	
               6.360	             0.00823	             0.00810	             8.04394	
               6.370	             0.00820	             0.00807	             8.02724	
               6.380	             0.00817	             0.00804	             8.01042	
               6.390	             0.00814	             0.00801	             7.99363	
               6.400	             0.00811	             0.00798	             7.97675	
               6.410	             0.00808	             0.00795	             7.95987	
               6.420	             0.00805	             0.00792	             7.94292	
               6.430	             0.00802	             0.00790	             7.92598	
               6.440	             0.00799	             0.00787	             7.90898	
               6.450	             0.00796	             0.00784	             7.89199	
               6.460	             0.00793	             0.00781	             7.87494	
               6.470	             0.00790	             0.00778	             7.85790	
               6.480	             0.00787	             0.00775	             7.84080	
               6.490	             0.00784	             0.00772	             7.82370	
               6.500	             0.00781	             0.00769	             7.80657	
               6.510	             0.00778	             0.00766	             7.78939	
               6.520	             0.00775	             0.00763	             7.77222	
               6.530	             0.00772	             0.00761	             7.75496	
               6.540	             0.00770	             0.00758	             7.73774	
               6.550	             0.00767	             0.00755	             7.72045	
               6.560	             0.00764	             0.00752	             7.70309	
               6.570	             0.00761	             0.00749	             7.68578	
               6.580	             0.00758	             0.00746	             7.66839	
               6.590	             0.00755	             0.00744	             7.65091	
               6.600	             0.00752	             0.00741	             7.63350	
               6.610	             0.00749	             0.00738	             7.61601	
               6.620	             0.00746	             0.00735	             7.59845	
               6.630	             0.00743	             0.00732	             7.58088	
               6.640	             0.00740	             0.00730	             7.56332	
               6.650	             0.00737	             0.00727	             7.54569	
               6.660	             0.00734	             0.00724	             7.52799	
               6.670	             0.00731	             0.00721	             7.51029	
               6.680	             0.00728	             0.00718	             7.49261	
               6.690	             0.00725	             0.00716	             7.47485	
               6.700	             0.00723	             0.00713	             7.45704	
               6.710	             0.00720	             0.00710	             7.43919	
               6.720	             0.00717	             0.00707	             7.42140	
               6.730	             0.00714	             0.00705	             7.40355	
               6.740	             0.00711	             0.00702	             7.38565	
               6.750	             0.00708	             0.00699	             7.36770	
               6.760	             0.00705	             0.00696	             7.34975	
               6.770	             0.00702	             0.00694	             7.33183	
               6.780	             0.00700	             0.00691	             7.31386	
               6.790	             0.00697	             0.00688	             7.29585	
               6.800	             0.00694	             0.00685	             7.27780	
               6.810	             0.00691	             0.00683	             7.25972	
               6.820	             0.00688	             0.00680	             7.24171	
               6.830	             0.00686	             0.00677	             7.22367	
               6.840	             0.00683	             0.00675	             7.20558	
               6.850	             0.00680	             0.00672	             7.18747	
               6.860	             0.00678	             0.00669	             7.16931	
               6.870	             0.00675	             0.00667	             7.15119	
               6.880	             0.00672	             0.00664	             7.13309	
               6.890	             0.00670	             0.00661	             7.11497	
               6.900	             0.00667	             0.00659	             7.09682	
               6.910	             0.00665	             0.00656	             7.07864	
               6.920	             0.00662	             0.00653	             7.06044	
               6.930	             0.00660	             0.00651	             7.04227	
               6.940	             0.00657	             0.00648	             7.02414	
               6.950	             0.00654	             0.00646	             7.00598	
               6.960	             0.00652	             0.00643	             6.98781	
               6.970	             0.00649	             0.00640	             6.96962	
               6.980	             0.00647	             0.00638	             6.95142	
               6.990	             0.00644	             0.00635	             6.93322	
               7.000	             0.00642	             0.00633	             6.91509	
