        Period [sec]	     Acc./Damp.=5.0%	  PS-Acc./Damp.=5.0%	  PS-Vel./Damp.=5.0%	
               5.870	             0.00724	             0.00677	             6.20625	
               5.880	             0.00721	             0.00674	             6.19114	
               5.890	             0.00718	             0.00672	             6.17608	
               5.900	             0.00715	             0.00669	             6.16109	
               5.910	             0.00712	             0.00666	             6.14615	
               5.920	             0.00710	             0.00663	             6.13127	
               5.930	             0.00707	             0.00661	             6.11645	
               5.940	             0.00704	             0.00658	             6.10169	
               5.950	             0.00701	             0.00655	             6.08698	
               5.960	             0.00699	             0.00653	             6.07233	
               5.970	             0.00696	             0.00650	             6.05774	
               5.980	             0.00693	             0.00647	             6.04321	
               5.990	             0.00691	             0.00645	             6.02873	
               6.000	             0.00688	             0.00642	             6.01431	
               6.010	             0.00686	             0.00639	             5.99995	
               6.020	             0.00683	             0.00637	             5.98564	
               6.030	             0.00680	             0.00634	             5.97139	
               6.040	             0.00678	             0.00632	             5.95719	
               6.050	             0.00675	             0.00629	             5.94305	
               6.060	             0.00673	             0.00627	             5.92897	
               6.070	             0.00670	             0.00624	             5.91494	
               6.080	             0.00668	             0.00622	             5.90096	
               6.090	             0.00665	             0.00619	             5.88704	
               6.100	             0.00663	             0.00617	             5.87318	
               6.110	             0.00660	             0.00614	             5.85937	
               6.120	             0.00658	             0.00612	             5.84561	
               6.130	             0.00655	             0.00609	             5.83191	
               6.140	             0.00653	             0.00607	             5.81826	
               6.150	             0.00650	             0.00605	             5.80466	
               6.160	             0.00648	             0.00602	             5.79112	
               6.170	             0.00646	             0.00600	             5.77763	
               6.180	             0.00643	             0.00597	             5.76420	
               6.190	             0.00641	             0.00595	             5.75081	
               6.200	             0.00638	             0.00593	             5.73748	
               6.210	             0.00636	             0.00590	             5.72420	
               6.220	             0.00634	             0.00588	             5.71098	
               6.230	             0.00631	             0.00586	             5.69780	
               6.240	             0.00629	             0.00583	             5.68468	
               6.250	             0.00627	             0.00581	             5.67161	
               6.260	             0.00625	             0.00579	             5.65859	
               6.270	             0.00622	             0.00577	             5.64562	
               6.280	             0.00620	             0.00574	             5.63270	
               6.290	             0.00618	             0.00572	             5.61983	
               6.300	             0.00616	             0.00570	             5.60701	
               6.310	             0.00613	             0.00568	             5.59424	
               6.320	             0.00611	             0.00566	             5.58153	
               6.330	             0.00609	             0.00563	             5.56886	
               6.340	             0.00607	             0.00561	             5.55624	
               6.350	             0.00605	             0.00559	             5.54367	
               6.360	             0.00602	             0.00557	             5.53115	
               6.370	             0.00600	             0.00555	             5.51868	
               6.380	             0.00598	             0.00553	             5.50626	
               6.390	             0.00596	             0.00551	             5.49388	
               6.400	             0.00594	             0.00549	             5.48156	
               6.410	             0.00592	             0.00546	             5.46928	
               6.420	             0.00590	             0.00544	             5.45705	
               6.430	             0.00588	             0.00542	             5.44487	
               6.440	             0.00586	             0.00540	             5.43273	
               6.450	             0.00583	             0.00538	             5.42065	
               6.460	             0.00581	             0.00536	             5.40861	
               6.470	             0.00579	             0.00534	             5.39661	
               6.480	             0.00577	             0.00532	             5.38467	
               6.490	             0.00575	             0.00530	             5.37277	
               6.500	             0.00573	             0.00528	             5.36091	
               6.510	             0.00571	             0.00526	             5.34910	
               6.520	             0.00569	             0.00524	             5.33734	
               6.530	             0.00567	             0.00522	             5.32562	
               6.540	             0.00565	             0.00520	             5.31395	
               6.550	             0.00563	             0.00518	             5.30233	
               6.560	             0.00561	             0.00517	             5.29075	
               6.570	             0.00559	             0.00515	             5.27921	
               6.580	             0.00558	             0.00513	             5.26772	
               6.590	             0.00556	             0.00511	             5.25627	
               6.600	             0.00554	             0.00509	             5.24487	
               6.610	             0.00552	             0.00507	             5.23351	
               6.620	             0.00550	             0.00505	             5.22220	
               6.630	             0.00548	             0.00503	             5.21092	
               6.640	             0.00546	             0.00502	             5.19970	
               6.650	             0.00544	             0.00500	             5.18851	
               6.660	             0.00542	             0.00498	             5.17737	
               6.670	             0.00541	             0.00496	             5.16627	
               6.680	             0.00539	             0.00494	             5.15522	
               6.690	             0.00537	             0.00492	             5.14420	
               6.700	             0.00535	             0.00491	             5.13323	
               6.710	             0.00533	             0.00489	             5.12230	
               6.720	             0.00532	             0.00487	             5.11142	
               6.730	             0.00530	             0.00485	             5.10057	
               6.740	             0.00528	             0.00484	             5.08977	
               6.750	             0.00526	             0.00482	             5.07900	
               6.760	             0.00524	             0.00480	             5.06828	
               6.770	             0.00523	             0.00478	             5.05760	
               6.780	             0.00521	             0.00477	             5.04696	
               6.790	             0.00519	             0.00475	             5.03636	
               6.800	             0.00518	             0.00473	             5.02580	
               6.810	             0.00516	             0.00472	             5.01528	
               6.820	             0.00514	             0.00470	             5.00481	
               6.830	             0.00512	             0.00468	             4.99437	
               6.840	             0.00511	             0.00467	             4.98397	
               6.850	             0.00509	             0.00465	             4.97361	
               6.860	             0.00507	             0.00463	             4.96329	
               6.870	             0.00506	             0.00462	             4.95301	
               6.880	             0.00504	             0.00460	             4.94277	
               6.890	             0.00502	             0.00459	             4.93256	
               6.900	             0.00501	             0.00457	             4.92240	
               6.910	             0.00499	             0.00455	             4.91227	
               6.920	             0.00497	             0.00454	             4.90218	
               6.930	             0.00496	             0.00452	             4.89213	
               6.940	             0.00494	             0.00451	             4.88212	
               6.950	             0.00493	             0.00449	             4.87215	
               6.960	             0.00491	             0.00447	             4.86221	
               6.970	             0.00489	             0.00446	             4.85231	
               6.980	             0.00488	             0.00444	             4.84245	
               6.990	             0.00486	             0.00443	             4.83262	
               7.000	             0.00485	             0.00441	             4.82283	
