        Period [sec]	     Acc./Damp.=5.0%	  PS-Acc./Damp.=5.0%	  PS-Vel./Damp.=5.0%	
               5.870	             0.02271	             0.02254	            20.65379	
               5.880	             0.02272	             0.02254	            20.69052	
               5.890	             0.02272	             0.02254	            20.72672	
               5.900	             0.02273	             0.02254	            20.76212	
               5.910	             0.02273	             0.02254	            20.79677	
               5.920	             0.02274	             0.02254	            20.83082	
               5.930	             0.02274	             0.02254	            20.86428	
               5.940	             0.02274	             0.02253	            20.89728	
               5.950	             0.02274	             0.02253	            20.93035	
               5.960	             0.02274	             0.02253	            20.96420	
               5.970	             0.02274	             0.02253	            20.99935	
               5.980	             0.02274	             0.02253	            21.03480	
               5.990	             0.02274	             0.02253	            21.06991	
               6.000	             0.02274	             0.02253	            21.10451	
               6.010	             0.02273	             0.02253	            21.13851	
               6.020	             0.02273	             0.02253	            21.17210	
               6.030	             0.02272	             0.02252	            21.20500	
               6.040	             0.02272	             0.02252	            21.23721	
               6.050	             0.02271	             0.02252	            21.26901	
               6.060	             0.02270	             0.02253	            21.31730	
               6.070	             0.02271	             0.02255	            21.36688	
               6.080	             0.02274	             0.02256	            21.41567	
               6.090	             0.02276	             0.02257	            21.46378	
               6.100	             0.02278	             0.02259	            21.51083	
               6.110	             0.02280	             0.02260	            21.55682	
               6.120	             0.02282	             0.02261	            21.60192	
               6.130	             0.02284	             0.02262	            21.64644	
               6.140	             0.02285	             0.02263	            21.68989	
               6.150	             0.02287	             0.02263	            21.73227	
               6.160	             0.02288	             0.02264	            21.77371	
               6.170	             0.02290	             0.02265	            21.81460	
               6.180	             0.02291	             0.02265	            21.85443	
               6.190	             0.02292	             0.02265	            21.89318	
               6.200	             0.02293	             0.02266	            21.93102	
               6.210	             0.02294	             0.02266	            21.96828	
               6.220	             0.02295	             0.02266	            22.00447	
               6.230	             0.02295	             0.02266	            22.03959	
               6.240	             0.02296	             0.02266	            22.07390	
               6.250	             0.02296	             0.02266	            22.10752	
               6.260	             0.02297	             0.02265	            22.14007	
               6.270	             0.02297	             0.02265	            22.17154	
               6.280	             0.02297	             0.02264	            22.20238	
               6.290	             0.02297	             0.02264	            22.23236	
               6.300	             0.02297	             0.02263	            22.26127	
               6.310	             0.02297	             0.02262	            22.28913	
               6.320	             0.02297	             0.02262	            22.31654	
               6.330	             0.02296	             0.02261	            22.34288	
               6.340	             0.02296	             0.02260	            22.36817	
               6.350	             0.02295	             0.02259	            22.39271	
               6.360	             0.02295	             0.02257	            22.41650	
               6.370	             0.02294	             0.02256	            22.43923	
               6.380	             0.02293	             0.02255	            22.46104	
               6.390	             0.02292	             0.02253	            22.48229	
               6.400	             0.02291	             0.02252	            22.50248	
               6.410	             0.02290	             0.02250	            22.52178	
               6.420	             0.02289	             0.02249	            22.54050	
               6.430	             0.02288	             0.02247	            22.55817	
               6.440	             0.02286	             0.02245	            22.57524	
               6.450	             0.02285	             0.02243	            22.59145	
               6.460	             0.02283	             0.02241	            22.60699	
               6.470	             0.02282	             0.02239	            22.62174	
               6.480	             0.02280	             0.02238	            22.63798	
               6.490	             0.02278	             0.02236	            22.66016	
               6.500	             0.02276	             0.02235	            22.68181	
               6.510	             0.02274	             0.02234	            22.70283	
               6.520	             0.02272	             0.02232	            22.72299	
               6.530	             0.02269	             0.02231	            22.74270	
               6.540	             0.02267	             0.02229	            22.76138	
               6.550	             0.02265	             0.02227	            22.77962	
               6.560	             0.02262	             0.02226	            22.79682	
               6.570	             0.02260	             0.02224	            22.81340	
               6.580	             0.02257	             0.02222	            22.82913	
               6.590	             0.02254	             0.02220	            22.84391	
               6.600	             0.02251	             0.02218	            22.85820	
               6.610	             0.02249	             0.02216	            22.87144	
               6.620	             0.02246	             0.02214	            22.88398	
               6.630	             0.02243	             0.02212	            22.89578	
               6.640	             0.02239	             0.02210	            22.90657	
               6.650	             0.02236	             0.02207	            22.91693	
               6.660	             0.02233	             0.02205	            22.92629	
               6.670	             0.02229	             0.02202	            22.93500	
               6.680	             0.02226	             0.02200	            22.94295	
               6.690	             0.02222	             0.02197	            22.95015	
               6.700	             0.02219	             0.02195	            22.95670	
               6.710	             0.02215	             0.02192	            22.96249	
               6.720	             0.02211	             0.02189	            22.96764	
               6.730	             0.02208	             0.02186	            22.97208	
               6.740	             0.02206	             0.02183	            22.97586	
               6.750	             0.02203	             0.02180	            22.97899	
               6.760	             0.02201	             0.02177	            22.98141	
               6.770	             0.02198	             0.02174	            22.98327	
               6.780	             0.02195	             0.02171	            22.98433	
               6.790	             0.02193	             0.02168	            22.98501	
               6.800	             0.02190	             0.02165	            22.98500	
               6.810	             0.02187	             0.02162	            22.98886	
               6.820	             0.02184	             0.02160	            23.00107	
               6.830	             0.02181	             0.02158	            23.01287	
               6.840	             0.02178	             0.02156	            23.02426	
               6.850	             0.02175	             0.02154	            23.03527	
               6.860	             0.02171	             0.02152	            23.04601	
               6.870	             0.02168	             0.02150	            23.05681	
               6.880	             0.02165	             0.02147	            23.06773	
               6.890	             0.02161	             0.02145	            23.07852	
               6.900	             0.02158	             0.02143	            23.08929	
               6.910	             0.02154	             0.02141	            23.10022	
               6.920	             0.02150	             0.02139	            23.11187	
               6.930	             0.02147	             0.02137	            23.12377	
               6.940	             0.02144	             0.02135	            23.13547	
               6.950	             0.02142	             0.02133	            23.14689	
               6.960	             0.02140	             0.02131	            23.15800	
               6.970	             0.02138	             0.02129	            23.16874	
               6.980	             0.02136	             0.02127	            23.17907	
               6.990	             0.02133	             0.02125	            23.18896	
               7.000	             0.02131	             0.02123	            23.19842	
