        Period [sec]	     Acc./Damp.=5.0%	  PS-Acc./Damp.=5.0%	  PS-Vel./Damp.=5.0%	
               5.870	             0.09060	             0.09001	            82.49284	
               5.880	             0.09039	             0.08979	            82.43579	
               5.890	             0.09018	             0.08958	            82.37796	
               5.900	             0.08996	             0.08936	            82.31946	
               5.910	             0.08974	             0.08915	            82.26031	
               5.920	             0.08952	             0.08893	            82.20091	
               5.930	             0.08930	             0.08872	            82.14101	
               5.940	             0.08907	             0.08850	            82.08060	
               5.950	             0.08884	             0.08829	            82.01968	
               5.960	             0.08861	             0.08808	            81.95839	
               5.970	             0.08838	             0.08786	            81.89631	
               5.980	             0.08814	             0.08765	            81.83325	
               5.990	             0.08790	             0.08743	            81.76926	
               6.000	             0.08767	             0.08722	            81.70453	
               6.010	             0.08745	             0.08700	            81.63926	
               6.020	             0.08723	             0.08679	            81.57395	
               6.030	             0.08701	             0.08658	            81.50872	
               6.040	             0.08679	             0.08636	            81.44300	
               6.050	             0.08657	             0.08615	            81.37658	
               6.060	             0.08636	             0.08594	            81.30928	
               6.070	             0.08614	             0.08572	            81.24100	
               6.080	             0.08593	             0.08551	            81.17169	
               6.090	             0.08572	             0.08529	            81.10135	
               6.100	             0.08551	             0.08508	            81.02999	
               6.110	             0.08530	             0.08486	            80.95766	
               6.120	             0.08508	             0.08465	            80.88460	
               6.130	             0.08487	             0.08443	            80.81095	
               6.140	             0.08465	             0.08422	            80.73670	
               6.150	             0.08443	             0.08400	            80.66185	
               6.160	             0.08422	             0.08379	            80.58629	
               6.170	             0.08401	             0.08357	            80.50986	
               6.180	             0.08380	             0.08336	            80.43240	
               6.190	             0.08359	             0.08314	            80.35386	
               6.200	             0.08338	             0.08293	            80.27433	
               6.210	             0.08317	             0.08271	            80.19396	
               6.220	             0.08296	             0.08249	            80.11301	
               6.230	             0.08274	             0.08228	            80.03188	
               6.240	             0.08252	             0.08206	            79.95023	
               6.250	             0.08230	             0.08185	            79.86807	
               6.260	             0.08208	             0.08163	            79.78540	
               6.270	             0.08186	             0.08142	            79.70250	
               6.280	             0.08164	             0.08120	            79.61913	
               6.290	             0.08142	             0.08099	            79.53518	
               6.300	             0.08120	             0.08077	            79.45067	
               6.310	             0.08099	             0.08056	            79.36562	
               6.320	             0.08078	             0.08035	            79.28063	
               6.330	             0.08056	             0.08013	            79.19541	
               6.340	             0.08034	             0.07992	            79.11038	
               6.350	             0.08013	             0.07971	            79.02557	
               6.360	             0.07991	             0.07950	            78.94092	
               6.370	             0.07968	             0.07929	            78.85634	
               6.380	             0.07946	             0.07908	            78.77134	
               6.390	             0.07924	             0.07887	            78.68584	
               6.400	             0.07903	             0.07866	            78.60008	
               6.410	             0.07882	             0.07845	            78.51371	
               6.420	             0.07861	             0.07824	            78.42664	
               6.430	             0.07839	             0.07803	            78.33889	
               6.440	             0.07818	             0.07782	            78.25052	
               6.450	             0.07797	             0.07761	            78.16164	
               6.460	             0.07776	             0.07741	            78.07286	
               6.470	             0.07755	             0.07720	            77.98388	
               6.480	             0.07735	             0.07699	            77.89505	
               6.490	             0.07715	             0.07679	            77.80723	
               6.500	             0.07694	             0.07658	            77.72230	
               6.510	             0.07674	             0.07639	            77.63981	
               6.520	             0.07654	             0.07619	            77.55873	
               6.530	             0.07634	             0.07599	            77.47843	
               6.540	             0.07613	             0.07580	            77.39835	
               6.550	             0.07593	             0.07560	            77.31773	
               6.560	             0.07572	             0.07541	            77.23635	
               6.570	             0.07551	             0.07521	            77.15400	
               6.580	             0.07531	             0.07502	            77.07055	
               6.590	             0.07510	             0.07482	            76.98585	
               6.600	             0.07490	             0.07463	            76.89975	
               6.610	             0.07472	             0.07443	            76.81256	
               6.620	             0.07454	             0.07423	            76.72411	
               6.630	             0.07437	             0.07403	            76.63406	
               6.640	             0.07418	             0.07383	            76.54235	
               6.650	             0.07400	             0.07363	            76.44977	
               6.660	             0.07382	             0.07343	            76.35564	
               6.670	             0.07364	             0.07323	            76.25995	
               6.680	             0.07345	             0.07303	            76.16297	
               6.690	             0.07326	             0.07282	            76.06509	
               6.700	             0.07307	             0.07262	            75.96592	
               6.710	             0.07288	             0.07242	            75.86559	
               6.720	             0.07269	             0.07221	            75.76427	
               6.730	             0.07250	             0.07201	            75.66211	
               6.740	             0.07230	             0.07180	            75.55925	
               6.750	             0.07210	             0.07160	            75.45580	
               6.760	             0.07191	             0.07139	            75.35185	
               6.770	             0.07171	             0.07119	            75.24744	
               6.780	             0.07151	             0.07099	            75.14259	
               6.790	             0.07131	             0.07078	            75.03729	
               6.800	             0.07110	             0.07058	            74.93158	
               6.810	             0.07090	             0.07037	            74.82580	
               6.820	             0.07069	             0.07017	            74.71981	
               6.830	             0.07049	             0.06997	            74.61392	
               6.840	             0.07028	             0.06977	            74.50921	
               6.850	             0.07007	             0.06957	            74.40614	
               6.860	             0.06986	             0.06937	            74.30370	
               6.870	             0.06965	             0.06918	            74.20139	
               6.880	             0.06944	             0.06898	            74.09889	
               6.890	             0.06923	             0.06879	            73.99607	
               6.900	             0.06902	             0.06859	            73.89294	
               6.910	             0.06880	             0.06840	            73.78951	
               6.920	             0.06859	             0.06820	            73.68574	
               6.930	             0.06837	             0.06801	            73.58150	
               6.940	             0.06816	             0.06781	            73.47669	
               6.950	             0.06794	             0.06762	            73.37124	
               6.960	             0.06772	             0.06742	            73.26519	
               6.970	             0.06752	             0.06723	            73.15891	
               6.980	             0.06734	             0.06703	            73.05242	
               6.990	             0.06716	             0.06684	            72.94574	
               7.000	             0.06697	             0.06665	            72.83874	
