        Period [sec]	     Acc./Damp.=5.0%	  PS-Acc./Damp.=5.0%	  PS-Vel./Damp.=5.0%	
               5.870	             0.03412	             0.03362	            30.81261	
               5.880	             0.03419	             0.03368	            30.91746	
               5.890	             0.03425	             0.03373	            31.01889	
               5.900	             0.03431	             0.03378	            31.11746	
               5.910	             0.03437	             0.03383	            31.21324	
               5.920	             0.03442	             0.03387	            31.30558	
               5.930	             0.03447	             0.03391	            31.39544	
               5.940	             0.03451	             0.03395	            31.48219	
               5.950	             0.03455	             0.03398	            31.56553	
               5.960	             0.03459	             0.03401	            31.64615	
               5.970	             0.03462	             0.03403	            31.72398	
               5.980	             0.03465	             0.03406	            31.79846	
               5.990	             0.03468	             0.03408	            31.86985	
               6.000	             0.03470	             0.03409	            31.93892	
               6.010	             0.03472	             0.03411	            32.00469	
               6.020	             0.03474	             0.03412	            32.06735	
               6.030	             0.03475	             0.03413	            32.12785	
               6.040	             0.03476	             0.03413	            32.18510	
               6.050	             0.03477	             0.03413	            32.23928	
               6.060	             0.03477	             0.03413	            32.29140	
               6.070	             0.03477	             0.03412	            32.34035	
               6.080	             0.03477	             0.03412	            32.38620	
               6.090	             0.03476	             0.03411	            32.43016	
               6.100	             0.03475	             0.03409	            32.47103	
               6.110	             0.03474	             0.03408	            32.50924	
               6.120	             0.03473	             0.03406	            32.54528	
               6.130	             0.03471	             0.03404	            32.57878	
               6.140	             0.03469	             0.03402	            32.61012	
               6.150	             0.03467	             0.03401	            32.65255	
               6.160	             0.03464	             0.03402	            32.71719	
               6.170	             0.03461	             0.03403	            32.78087	
               6.180	             0.03458	             0.03404	            32.84459	
               6.190	             0.03455	             0.03405	            32.90721	
               6.200	             0.03451	             0.03406	            32.96807	
               6.210	             0.03447	             0.03406	            33.02645	
               6.220	             0.03443	             0.03407	            33.08282	
               6.230	             0.03438	             0.03407	            33.13642	
               6.240	             0.03434	             0.03407	            33.18830	
               6.250	             0.03429	             0.03406	            33.23736	
               6.260	             0.03427	             0.03405	            33.28441	
               6.270	             0.03427	             0.03405	            33.32913	
               6.280	             0.03427	             0.03403	            33.37143	
               6.290	             0.03426	             0.03402	            33.41191	
               6.300	             0.03426	             0.03401	            33.44981	
               6.310	             0.03425	             0.03399	            33.48614	
               6.320	             0.03425	             0.03397	            33.51985	
               6.330	             0.03424	             0.03395	            33.55212	
               6.340	             0.03424	             0.03393	            33.58183	
               6.350	             0.03422	             0.03390	            33.61005	
               6.360	             0.03421	             0.03387	            33.63586	
               6.370	             0.03420	             0.03384	            33.66026	
               6.380	             0.03418	             0.03382	            33.68370	
               6.390	             0.03416	             0.03380	            33.72080	
               6.400	             0.03414	             0.03378	            33.75673	
               6.410	             0.03411	             0.03376	            33.79136	
               6.420	             0.03408	             0.03374	            33.82438	
               6.430	             0.03405	             0.03372	            33.85553	
               6.440	             0.03402	             0.03370	            33.88530	
               6.450	             0.03399	             0.03368	            33.91317	
               6.460	             0.03395	             0.03365	            33.93934	
               6.470	             0.03391	             0.03362	            33.96381	
               6.480	             0.03388	             0.03359	            33.98647	
               6.490	             0.03383	             0.03356	            34.00734	
               6.500	             0.03379	             0.03353	            34.02656	
               6.510	             0.03375	             0.03349	            34.04365	
               6.520	             0.03371	             0.03346	            34.05951	
               6.530	             0.03368	             0.03342	            34.07314	
               6.540	             0.03365	             0.03338	            34.08539	
               6.550	             0.03363	             0.03334	            34.09577	
               6.560	             0.03359	             0.03330	            34.10453	
               6.570	             0.03356	             0.03325	            34.11173	
               6.580	             0.03353	             0.03321	            34.11728	
               6.590	             0.03349	             0.03316	            34.12137	
               6.600	             0.03346	             0.03311	            34.12376	
               6.610	             0.03342	             0.03307	            34.12480	
               6.620	             0.03338	             0.03301	            34.12378	
               6.630	             0.03334	             0.03296	            34.12182	
               6.640	             0.03329	             0.03291	            34.11785	
               6.650	             0.03325	             0.03285	            34.11212	
               6.660	             0.03320	             0.03280	            34.10524	
               6.670	             0.03315	             0.03274	            34.09639	
               6.680	             0.03310	             0.03268	            34.08582	
               6.690	             0.03305	             0.03262	            34.07415	
               6.700	             0.03300	             0.03256	            34.06056	
               6.710	             0.03294	             0.03250	            34.04521	
               6.720	             0.03288	             0.03243	            34.02888	
               6.730	             0.03283	             0.03237	            34.01066	
               6.740	             0.03277	             0.03230	            33.99065	
               6.750	             0.03271	             0.03223	            33.96977	
               6.760	             0.03264	             0.03216	            33.94704	
               6.770	             0.03258	             0.03209	            33.92247	
               6.780	             0.03251	             0.03202	            33.89699	
               6.790	             0.03245	             0.03195	            33.86985	
               6.800	             0.03238	             0.03187	            33.84091	
               6.810	             0.03231	             0.03180	            33.81065	
               6.820	             0.03224	             0.03172	            33.77920	
               6.830	             0.03217	             0.03165	            33.74599	
               6.840	             0.03210	             0.03157	            33.71104	
               6.850	             0.03202	             0.03149	            33.67537	
               6.860	             0.03195	             0.03141	            33.63797	
               6.870	             0.03187	             0.03132	            33.59885	
               6.880	             0.03180	             0.03124	            33.55882	
               6.890	             0.03172	             0.03116	            33.51732	
               6.900	             0.03164	             0.03107	            33.47413	
               6.910	             0.03155	             0.03099	            33.43006	
               6.920	             0.03147	             0.03090	            33.38452	
               6.930	             0.03139	             0.03081	            33.33733	
               6.940	             0.03131	             0.03072	            33.28944	
               6.950	             0.03122	             0.03063	            33.23996	
               6.960	             0.03113	             0.03054	            33.18907	
               6.970	             0.03104	             0.03045	            33.13732	
               6.980	             0.03095	             0.03036	            33.08394	
               6.990	             0.03086	             0.03026	            33.02976	
               7.000	             0.03077	             0.03017	            32.97416	
