        Period [sec]	     Acc./Damp.=5.0%	  PS-Acc./Damp.=5.0%	  PS-Vel./Damp.=5.0%	
               5.870	             0.07498	             0.07455	            68.32791	
               5.880	             0.07507	             0.07462	            68.50701	
               5.890	             0.07515	             0.07469	            68.68455	
               5.900	             0.07523	             0.07475	            68.85873	
               5.910	             0.07531	             0.07481	            69.03145	
               5.920	             0.07538	             0.07487	            69.20080	
               5.930	             0.07545	             0.07492	            69.36855	
               5.940	             0.07552	             0.07497	            69.53315	
               5.950	             0.07558	             0.07502	            69.69588	
               5.960	             0.07564	             0.07507	            69.85582	
               5.970	             0.07570	             0.07511	            70.01350	
               5.980	             0.07575	             0.07515	            70.16892	
               5.990	             0.07580	             0.07519	            70.32152	
               6.000	             0.07585	             0.07523	            70.47256	
               6.010	             0.07590	             0.07526	            70.62090	
               6.020	             0.07594	             0.07529	            70.76688	
               6.030	             0.07597	             0.07532	            70.91116	
               6.040	             0.07601	             0.07535	            71.05309	
               6.050	             0.07604	             0.07537	            71.19289	
               6.060	             0.07607	             0.07539	            71.33081	
               6.070	             0.07609	             0.07541	            71.46707	
               6.080	             0.07611	             0.07543	            71.60184	
               6.090	             0.07613	             0.07544	            71.73528	
               6.100	             0.07615	             0.07546	            71.86743	
               6.110	             0.07616	             0.07547	            71.99831	
               6.120	             0.07617	             0.07549	            72.12791	
               6.130	             0.07617	             0.07550	            72.25620	
               6.140	             0.07618	             0.07551	            72.38313	
               6.150	             0.07617	             0.07551	            72.50862	
               6.160	             0.07617	             0.07552	            72.63258	
               6.170	             0.07616	             0.07552	            72.75495	
               6.180	             0.07615	             0.07553	            72.87566	
               6.190	             0.07614	             0.07553	            72.99465	
               6.200	             0.07612	             0.07553	            73.11181	
               6.210	             0.07611	             0.07552	            73.22707	
               6.220	             0.07608	             0.07552	            73.34041	
               6.230	             0.07606	             0.07551	            73.45219	
               6.240	             0.07603	             0.07551	            73.56213	
               6.250	             0.07600	             0.07550	            73.67021	
               6.260	             0.07597	             0.07548	            73.77644	
               6.270	             0.07594	             0.07547	            73.88077	
               6.280	             0.07590	             0.07545	            73.98321	
               6.290	             0.07586	             0.07544	            74.08394	
               6.300	             0.07585	             0.07542	            74.18306	
               6.310	             0.07584	             0.07540	            74.28041	
               6.320	             0.07582	             0.07537	            74.37604	
               6.330	             0.07581	             0.07535	            74.46995	
               6.340	             0.07579	             0.07533	            74.56214	
               6.350	             0.07577	             0.07530	            74.65259	
               6.360	             0.07574	             0.07527	            74.74128	
               6.370	             0.07572	             0.07524	            74.82835	
               6.380	             0.07569	             0.07521	            74.91382	
               6.390	             0.07566	             0.07517	            74.99744	
               6.400	             0.07563	             0.07514	            75.07912	
               6.410	             0.07559	             0.07510	            75.15873	
               6.420	             0.07555	             0.07506	            75.23675	
               6.430	             0.07551	             0.07502	            75.31280	
               6.440	             0.07547	             0.07498	            75.38657	
               6.450	             0.07543	             0.07493	            75.45846	
               6.460	             0.07538	             0.07488	            75.52853	
               6.470	             0.07534	             0.07484	            75.59617	
               6.480	             0.07529	             0.07478	            75.66203	
               6.490	             0.07524	             0.07473	            75.72588	
               6.500	             0.07519	             0.07468	            75.78721	
               6.510	             0.07514	             0.07462	            75.84716	
               6.520	             0.07508	             0.07456	            75.90467	
               6.530	             0.07503	             0.07450	            75.96006	
               6.540	             0.07497	             0.07444	            76.01376	
               6.550	             0.07492	             0.07438	            76.06487	
               6.560	             0.07486	             0.07431	            76.11453	
               6.570	             0.07480	             0.07425	            76.16181	
               6.580	             0.07474	             0.07418	            76.20706	
               6.590	             0.07468	             0.07411	            76.25054	
               6.600	             0.07461	             0.07404	            76.29146	
               6.610	             0.07455	             0.07396	            76.33117	
               6.620	             0.07448	             0.07389	            76.36840	
               6.630	             0.07441	             0.07381	            76.40383	
               6.640	             0.07434	             0.07373	            76.43742	
               6.650	             0.07427	             0.07365	            76.46863	
               6.660	             0.07420	             0.07357	            76.49863	
               6.670	             0.07412	             0.07348	            76.52620	
               6.680	             0.07404	             0.07340	            76.55217	
               6.690	             0.07396	             0.07331	            76.57631	
               6.700	             0.07388	             0.07322	            76.59824	
               6.710	             0.07379	             0.07313	            76.61909	
               6.720	             0.07371	             0.07304	            76.63792	
               6.730	             0.07362	             0.07295	            76.65487	
               6.740	             0.07353	             0.07286	            76.67072	
               6.750	             0.07344	             0.07276	            76.68496	
               6.760	             0.07335	             0.07267	            76.69767	
               6.770	             0.07325	             0.07257	            76.70905	
               6.780	             0.07315	             0.07247	            76.71928	
               6.790	             0.07306	             0.07238	            76.72854	
               6.800	             0.07296	             0.07228	            76.73695	
               6.810	             0.07285	             0.07218	            76.74462	
               6.820	             0.07275	             0.07208	            76.75165	
               6.830	             0.07265	             0.07198	            76.75817	
               6.840	             0.07254	             0.07188	            76.76468	
               6.850	             0.07243	             0.07178	            76.77103	
               6.860	             0.07232	             0.07168	            76.77723	
               6.870	             0.07221	             0.07158	            76.78339	
               6.880	             0.07210	             0.07149	            76.78914	
               6.890	             0.07199	             0.07139	            76.79452	
               6.900	             0.07188	             0.07129	            76.79958	
               6.910	             0.07176	             0.07119	            76.80399	
               6.920	             0.07164	             0.07109	            76.80766	
               6.930	             0.07153	             0.07099	            76.81049	
               6.940	             0.07141	             0.07089	            76.81240	
               6.950	             0.07129	             0.07079	            76.81328	
               6.960	             0.07116	             0.07069	            76.81305	
               6.970	             0.07104	             0.07058	            76.81183	
               6.980	             0.07092	             0.07048	            76.80957	
               6.990	             0.07079	             0.07038	            76.80597	
               7.000	             0.07067	             0.07027	            76.80088	
