        Period [sec]	     Acc./Damp.=5.0%	  PS-Acc./Damp.=5.0%	  PS-Vel./Damp.=5.0%	
               5.870	             0.02792	             0.02763	            25.32710	
               5.880	             0.02781	             0.02752	            25.26724	
               5.890	             0.02772	             0.02741	            25.20381	
               5.900	             0.02773	             0.02739	            25.22832	
               5.910	             0.02774	             0.02739	            25.27332	
               5.920	             0.02774	             0.02739	            25.31314	
               5.930	             0.02774	             0.02738	            25.35094	
               5.940	             0.02773	             0.02737	            25.38364	
               5.950	             0.02772	             0.02735	            25.41212	
               5.960	             0.02770	             0.02734	            25.43789	
               5.970	             0.02768	             0.02731	            25.45871	
               5.980	             0.02765	             0.02729	            25.47647	
               5.990	             0.02763	             0.02726	            25.49063	
               6.000	             0.02759	             0.02722	            25.50011	
               6.010	             0.02755	             0.02718	            25.50780	
               6.020	             0.02751	             0.02714	            25.51080	
               6.030	             0.02747	             0.02710	            25.51074	
               6.040	             0.02743	             0.02705	            25.50754	
               6.050	             0.02738	             0.02700	            25.49982	
               6.060	             0.02733	             0.02694	            25.49052	
               6.070	             0.02727	             0.02688	            25.47688	
               6.080	             0.02721	             0.02682	            25.45995	
               6.090	             0.02715	             0.02676	            25.44058	
               6.100	             0.02708	             0.02669	            25.41696	
               6.110	             0.02701	             0.02662	            25.39126	
               6.120	             0.02694	             0.02654	            25.36219	
               6.130	             0.02686	             0.02647	            25.32994	
               6.140	             0.02678	             0.02639	            25.29560	
               6.150	             0.02670	             0.02631	            25.25830	
               6.160	             0.02661	             0.02622	            25.21885	
               6.170	             0.02652	             0.02614	            25.17794	
               6.180	             0.02643	             0.02605	            25.13528	
               6.190	             0.02633	             0.02596	            25.09138	
               6.200	             0.02623	             0.02587	            25.04658	
               6.210	             0.02613	             0.02579	            25.00081	
               6.220	             0.02603	             0.02570	            24.95386	
               6.230	             0.02592	             0.02560	            24.90567	
               6.240	             0.02581	             0.02551	            24.85609	
               6.250	             0.02570	             0.02542	            24.80479	
               6.260	             0.02559	             0.02533	            24.75254	
               6.270	             0.02548	             0.02523	            24.69829	
               6.280	             0.02537	             0.02513	            24.64228	
               6.290	             0.02525	             0.02503	            24.58517	
               6.300	             0.02514	             0.02494	            24.52752	
               6.310	             0.02502	             0.02484	            24.46925	
               6.320	             0.02490	             0.02474	            24.41019	
               6.330	             0.02479	             0.02464	            24.35066	
               6.340	             0.02469	             0.02454	            24.29100	
               6.350	             0.02459	             0.02444	            24.23100	
               6.360	             0.02449	             0.02434	            24.17018	
               6.370	             0.02438	             0.02424	            24.10836	
               6.380	             0.02427	             0.02414	            24.04544	
               6.390	             0.02416	             0.02404	            23.98094	
               6.400	             0.02405	             0.02393	            23.91571	
               6.410	             0.02395	             0.02383	            23.84783	
               6.420	             0.02385	             0.02372	            23.77924	
               6.430	             0.02375	             0.02362	            23.70783	
               6.440	             0.02365	             0.02351	            23.63547	
               6.450	             0.02355	             0.02340	            23.56084	
               6.460	             0.02345	             0.02328	            23.48442	
               6.470	             0.02334	             0.02317	            23.40671	
               6.480	             0.02323	             0.02306	            23.32648	
               6.490	             0.02313	             0.02294	            23.24583	
               6.500	             0.02302	             0.02282	            23.16271	
               6.510	             0.02291	             0.02271	            23.07847	
               6.520	             0.02280	             0.02259	            22.99264	
               6.530	             0.02268	             0.02247	            22.90450	
               6.540	             0.02257	             0.02234	            22.81607	
               6.550	             0.02245	             0.02222	            22.72544	
               6.560	             0.02233	             0.02210	            22.63264	
               6.570	             0.02221	             0.02197	            22.53951	
               6.580	             0.02209	             0.02185	            22.44445	
               6.590	             0.02197	             0.02172	            22.34735	
               6.600	             0.02185	             0.02159	            22.24906	
               6.610	             0.02172	             0.02146	            22.14992	
               6.620	             0.02160	             0.02133	            22.04889	
               6.630	             0.02147	             0.02120	            21.94602	
               6.640	             0.02134	             0.02107	            21.84245	
               6.650	             0.02121	             0.02094	            21.73782	
               6.660	             0.02108	             0.02080	            21.63149	
               6.670	             0.02095	             0.02067	            21.52350	
               6.680	             0.02081	             0.02053	            21.41490	
               6.690	             0.02068	             0.02040	            21.30544	
               6.700	             0.02055	             0.02026	            21.19445	
               6.710	             0.02041	             0.02012	            21.08199	
               6.720	             0.02027	             0.01999	            20.96861	
               6.730	             0.02014	             0.01985	            20.85494	
               6.740	             0.02000	             0.01971	            20.73991	
               6.750	             0.01987	             0.01957	            20.62358	
               6.760	             0.01973	             0.01943	            20.50614	
               6.770	             0.01959	             0.01929	            20.38885	
               6.780	             0.01945	             0.01915	            20.27037	
               6.790	             0.01932	             0.01901	            20.15076	
               6.800	             0.01918	             0.01887	            20.03070	
               6.810	             0.01904	             0.01873	            19.91037	
               6.820	             0.01890	             0.01858	            19.78900	
               6.830	             0.01876	             0.01844	            19.66748	
               6.840	             0.01862	             0.01832	            19.56732	
               6.850	             0.01848	             0.01822	            19.48532	
               6.860	             0.01834	             0.01812	            19.40328	
               6.870	             0.01820	             0.01801	            19.32114	
               6.880	             0.01806	             0.01791	            19.23919	
               6.890	             0.01792	             0.01781	            19.15759	
               6.900	             0.01778	             0.01771	            19.07651	
               6.910	             0.01768	             0.01761	            18.99800	
               6.920	             0.01758	             0.01751	            18.91983	
               6.930	             0.01749	             0.01741	            18.84087	
               6.940	             0.01739	             0.01731	            18.76128	
               6.950	             0.01733	             0.01722	            18.68038	
               6.960	             0.01729	             0.01715	            18.63839	
               6.970	             0.01725	             0.01710	            18.61180	
               6.980	             0.01720	             0.01705	            18.58336	
               6.990	             0.01716	             0.01700	            18.55433	
               7.000	             0.01711	             0.01695	            18.52333	
