        Period [sec]	     Acc./Damp.=5.0%	  PS-Acc./Damp.=5.0%	  PS-Vel./Damp.=5.0%	
               5.870	             0.05969	             0.05834	            53.46719	
               5.880	             0.05974	             0.05838	            53.59223	
               5.890	             0.05979	             0.05841	            53.71786	
               5.900	             0.05983	             0.05845	            53.84130	
               5.910	             0.05986	             0.05848	            53.96019	
               5.920	             0.05989	             0.05850	            54.07456	
               5.930	             0.05992	             0.05852	            54.18444	
               5.940	             0.05994	             0.05854	            54.28986	
               5.950	             0.05995	             0.05855	            54.39083	
               5.960	             0.05997	             0.05855	            54.48740	
               5.970	             0.05997	             0.05856	            54.57959	
               5.980	             0.05997	             0.05855	            54.66743	
               5.990	             0.05997	             0.05854	            54.75095	
               6.000	             0.05996	             0.05853	            54.83019	
               6.010	             0.05995	             0.05851	            54.90517	
               6.020	             0.05994	             0.05849	            54.97592	
               6.030	             0.05992	             0.05846	            55.04249	
               6.040	             0.05990	             0.05843	            55.10490	
               6.050	             0.05987	             0.05840	            55.16318	
               6.060	             0.05985	             0.05836	            55.21738	
               6.070	             0.05982	             0.05832	            55.26752	
               6.080	             0.05978	             0.05827	            55.31686	
               6.090	             0.05975	             0.05823	            55.36629	
               6.100	             0.05970	             0.05818	            55.41174	
               6.110	             0.05966	             0.05813	            55.45324	
               6.120	             0.05961	             0.05807	            55.49083	
               6.130	             0.05955	             0.05801	            55.52454	
               6.140	             0.05950	             0.05795	            55.55441	
               6.150	             0.05943	             0.05788	            55.58047	
               6.160	             0.05937	             0.05781	            55.60276	
               6.170	             0.05930	             0.05774	            55.62132	
               6.180	             0.05923	             0.05766	            55.63619	
               6.190	             0.05915	             0.05758	            55.64739	
               6.200	             0.05907	             0.05749	            55.65498	
               6.210	             0.05899	             0.05741	            55.65897	
               6.220	             0.05890	             0.05731	            55.65943	
               6.230	             0.05881	             0.05722	            55.65637	
               6.240	             0.05872	             0.05712	            55.64984	
               6.250	             0.05863	             0.05702	            55.63988	
               6.260	             0.05853	             0.05692	            55.63032	
               6.270	             0.05843	             0.05682	            55.62042	
               6.280	             0.05832	             0.05671	            55.60716	
               6.290	             0.05821	             0.05661	            55.59057	
               6.300	             0.05810	             0.05650	            55.57069	
               6.310	             0.05799	             0.05638	            55.54756	
               6.320	             0.05787	             0.05628	            55.53455	
               6.330	             0.05775	             0.05618	            55.52503	
               6.340	             0.05763	             0.05608	            55.51223	
               6.350	             0.05751	             0.05598	            55.49621	
               6.360	             0.05738	             0.05587	            55.47698	
               6.370	             0.05725	             0.05576	            55.45460	
               6.380	             0.05712	             0.05565	            55.43314	
               6.390	             0.05698	             0.05554	            55.41107	
               6.400	             0.05685	             0.05543	            55.38590	
               6.410	             0.05671	             0.05531	            55.35767	
               6.420	             0.05656	             0.05520	            55.32643	
               6.430	             0.05642	             0.05508	            55.29220	
               6.440	             0.05627	             0.05495	            55.25503	
               6.450	             0.05613	             0.05483	            55.21494	
               6.460	             0.05599	             0.05470	            55.17198	
               6.470	             0.05584	             0.05457	            55.12619	
               6.480	             0.05569	             0.05444	            55.07759	
               6.490	             0.05554	             0.05430	            55.02624	
               6.500	             0.05538	             0.05417	            54.97215	
               6.510	             0.05523	             0.05403	            54.92013	
               6.520	             0.05507	             0.05390	            54.86677	
               6.530	             0.05491	             0.05376	            54.81074	
               6.540	             0.05475	             0.05362	            54.75208	
               6.550	             0.05459	             0.05348	            54.69083	
               6.560	             0.05442	             0.05334	            54.62702	
               6.570	             0.05425	             0.05319	            54.56069	
               6.580	             0.05409	             0.05304	            54.49186	
               6.590	             0.05392	             0.05289	            54.42059	
               6.600	             0.05374	             0.05274	            54.34690	
               6.610	             0.05357	             0.05259	            54.27106	
               6.620	             0.05340	             0.05244	            54.19836	
               6.630	             0.05322	             0.05229	            54.12331	
               6.640	             0.05304	             0.05213	            54.04592	
               6.650	             0.05286	             0.05198	            53.96625	
               6.660	             0.05268	             0.05182	            53.88432	
               6.670	             0.05250	             0.05166	            53.80016	
               6.680	             0.05232	             0.05150	            53.71382	
               6.690	             0.05217	             0.05134	            53.62532	
               6.700	             0.05201	             0.05118	            53.53469	
               6.710	             0.05186	             0.05101	            53.44198	
               6.720	             0.05171	             0.05085	            53.34721	
               6.730	             0.05155	             0.05068	            53.25043	
               6.740	             0.05139	             0.05051	            53.15495	
               6.750	             0.05123	             0.05035	            53.05945	
               6.760	             0.05107	             0.05018	            52.96198	
               6.770	             0.05091	             0.05001	            52.86258	
               6.780	             0.05074	             0.04984	            52.76126	
               6.790	             0.05058	             0.04967	            52.65807	
               6.800	             0.05041	             0.04950	            52.55303	
               6.810	             0.05024	             0.04933	            52.44618	
               6.820	             0.05007	             0.04915	            52.33755	
               6.830	             0.04990	             0.04898	            52.22717	
               6.840	             0.04973	             0.04880	            52.11508	
               6.850	             0.04956	             0.04862	            52.00129	
               6.860	             0.04939	             0.04844	            51.88584	
               6.870	             0.04921	             0.04826	            51.76877	
               6.880	             0.04904	             0.04811	            51.67776	
               6.890	             0.04886	             0.04799	            51.62789	
               6.900	             0.04868	             0.04787	            51.57585	
               6.910	             0.04850	             0.04776	            51.52166	
               6.920	             0.04832	             0.04763	            51.46537	
               6.930	             0.04814	             0.04751	            51.40699	
               6.940	             0.04796	             0.04739	            51.34655	
               6.950	             0.04784	             0.04726	            51.28410	
               6.960	             0.04772	             0.04713	            51.21964	
               6.970	             0.04761	             0.04701	            51.15323	
               6.980	             0.04750	             0.04688	            51.08487	
               6.990	             0.04738	             0.04674	            51.01461	
               7.000	             0.04726	             0.04661	            50.94247	
