        Period [sec]	     Acc./Damp.=5.0%	  PS-Acc./Damp.=5.0%	  PS-Vel./Damp.=5.0%	
               5.870	             0.05240	             0.05208	            47.72680	
               5.880	             0.05280	             0.05246	            48.15735	
               5.890	             0.05318	             0.05283	            48.58168	
               5.900	             0.05354	             0.05322	            49.02134	
               5.910	             0.05386	             0.05358	            49.44038	
               5.920	             0.05416	             0.05393	            49.84910	
               5.930	             0.05451	             0.05425	            50.23102	
               5.940	             0.05486	             0.05455	            50.59189	
               5.950	             0.05519	             0.05483	            50.93414	
               5.960	             0.05548	             0.05507	            51.24659	
               5.970	             0.05575	             0.05530	            51.54615	
               5.980	             0.05598	             0.05550	            51.81550	
               5.990	             0.05618	             0.05568	            52.06891	
               6.000	             0.05634	             0.05582	            52.29353	
               6.010	             0.05647	             0.05595	            52.50445	
               6.020	             0.05657	             0.05606	            52.69363	
               6.030	             0.05665	             0.05616	            52.87165	
               6.040	             0.05669	             0.05624	            53.04028	
               6.050	             0.05670	             0.05631	            53.18844	
               6.060	             0.05668	             0.05635	            53.31234	
               6.070	             0.05665	             0.05637	            53.41913	
               6.080	             0.05669	             0.05636	            53.50049	
               6.090	             0.05670	             0.05633	            53.56293	
               6.100	             0.05667	             0.05628	            53.60548	
               6.110	             0.05662	             0.05621	            53.62161	
               6.120	             0.05652	             0.05612	            53.62280	
               6.130	             0.05640	             0.05600	            53.60112	
               6.140	             0.05626	             0.05587	            53.55898	
               6.150	             0.05610	             0.05572	            53.49992	
               6.160	             0.05593	             0.05555	            53.42433	
               6.170	             0.05573	             0.05536	            53.33182	
               6.180	             0.05551	             0.05518	            53.23965	
               6.190	             0.05526	             0.05498	            53.13177	
               6.200	             0.05501	             0.05476	            53.00880	
               6.210	             0.05477	             0.05452	            52.86411	
               6.220	             0.05456	             0.05427	            52.70157	
               6.230	             0.05433	             0.05400	            52.53030	
               6.240	             0.05406	             0.05373	            52.35065	
               6.250	             0.05377	             0.05345	            52.16034	
               6.260	             0.05345	             0.05316	            51.96171	
               6.270	             0.05310	             0.05287	            51.75365	
               6.280	             0.05278	             0.05255	            51.52885	
               6.290	             0.05246	             0.05222	            51.28682	
               6.300	             0.05215	             0.05188	            51.03333	
               6.310	             0.05182	             0.05153	            50.76457	
               6.320	             0.05146	             0.05116	            50.48008	
               6.330	             0.05110	             0.05078	            50.18428	
               6.340	             0.05071	             0.05038	            49.87256	
               6.350	             0.05030	             0.04997	            49.54437	
               6.360	             0.04987	             0.04956	            49.20861	
               6.370	             0.04944	             0.04913	            48.86000	
               6.380	             0.04901	             0.04869	            48.49892	
               6.390	             0.04856	             0.04824	            48.13108	
               6.400	             0.04809	             0.04781	            47.76883	
               6.410	             0.04762	             0.04737	            47.40888	
               6.420	             0.04713	             0.04694	            47.04640	
               6.430	             0.04665	             0.04650	            46.67910	
               6.440	             0.04622	             0.04605	            46.29964	
               6.450	             0.04578	             0.04559	            45.91563	
               6.460	             0.04534	             0.04513	            45.52000	
               6.470	             0.04490	             0.04466	            45.11903	
               6.480	             0.04444	             0.04420	            44.71705	
               6.490	             0.04397	             0.04374	            44.32087	
               6.500	             0.04350	             0.04329	            43.93675	
               6.510	             0.04301	             0.04285	            43.54884	
               6.520	             0.04253	             0.04239	            43.15352	
               6.530	             0.04210	             0.04193	            42.75090	
               6.540	             0.04166	             0.04146	            42.33637	
               6.550	             0.04122	             0.04099	            41.91524	
               6.560	             0.04077	             0.04051	            41.49047	
               6.570	             0.04032	             0.04002	            41.05659	
               6.580	             0.03985	             0.03953	            40.61469	
               6.590	             0.03938	             0.03904	            40.16584	
               6.600	             0.03891	             0.03854	            39.71898	
               6.610	             0.03843	             0.03805	            39.26762	
               6.620	             0.03795	             0.03755	            38.81200	
               6.630	             0.03746	             0.03705	            38.35313	
               6.640	             0.03697	             0.03655	            37.89202	
               6.650	             0.03648	             0.03605	            37.43081	
               6.660	             0.03600	             0.03556	            36.97439	
               6.670	             0.03551	             0.03507	            36.51819	
               6.680	             0.03503	             0.03458	            36.06313	
               6.690	             0.03455	             0.03417	            35.69628	
               6.700	             0.03407	             0.03379	            35.34685	
               6.710	             0.03363	             0.03341	            34.99781	
               6.720	             0.03336	             0.03303	            34.65300	
               6.730	             0.03328	             0.03265	            34.30821	
               6.740	             0.03320	             0.03228	            33.96775	
               6.750	             0.03311	             0.03217	            33.90408	
               6.760	             0.03303	             0.03209	            33.86512	
               6.770	             0.03295	             0.03200	            33.82752	
               6.780	             0.03286	             0.03192	            33.78958	
               6.790	             0.03278	             0.03184	            33.75120	
               6.800	             0.03270	             0.03175	            33.71237	
               6.810	             0.03261	             0.03167	            33.67310	
               6.820	             0.03253	             0.03159	            33.63339	
               6.830	             0.03245	             0.03150	            33.59324	
               6.840	             0.03236	             0.03142	            33.55266	
               6.850	             0.03228	             0.03133	            33.51164	
               6.860	             0.03220	             0.03125	            33.47019	
               6.870	             0.03211	             0.03117	            33.42830	
               6.880	             0.03203	             0.03108	            33.38599	
               6.890	             0.03195	             0.03100	            33.34326	
               6.900	             0.03186	             0.03091	            33.30010	
               6.910	             0.03178	             0.03083	            33.25651	
               6.920	             0.03170	             0.03074	            33.21251	
               6.930	             0.03161	             0.03065	            33.16810	
               6.940	             0.03153	             0.03057	            33.12327	
               6.950	             0.03144	             0.03048	            33.07803	
               6.960	             0.03136	             0.03040	            33.03238	
               6.970	             0.03127	             0.03031	            32.98633	
               6.980	             0.03119	             0.03023	            32.93987	
               6.990	             0.03110	             0.03014	            32.89302	
               7.000	             0.03102	             0.03005	            32.84577	
